Gene,Intercept_coef,Intercept_pval,Organ_SP_coef,Organ_SP_pval,IL17_coef,IL17_pval,Organ_SP:IL17_coef,Organ_SP:IL17_pval,EPO_coef,EPO_pval,Organ_SP:EPO_coef,Organ_SP:EPO_pval,IL17:EPO_coef,IL17:EPO_pval,Organ_SP:IL17:EPO_coef,Organ_SP:IL17:EPO_pval,Organ_SP_fold_change,IL17_fold_change,EPO_fold_change,model_0_lrt_stat,model_0_lrt_pval,model_1_lrt_stat,model_1_lrt_pval,model_2_lrt_stat,model_2_lrt_pval,model_3_lrt_stat,model_3_lrt_pval,model_4_lrt_stat,model_4_lrt_pval,model_5_lrt_stat,model_5_lrt_pval,model_6_lrt_stat,model_6_lrt_pval,model_0_lrt_pval_corrected,model_1_lrt_pval_corrected,model_2_lrt_pval_corrected,model_3_lrt_pval_corrected,model_4_lrt_pval_corrected,model_5_lrt_pval_corrected,model_6_lrt_pval_corrected,Significant_In_Any_Model,Significance_Type,Significant_In_Models,Number_of_Models_Significant,Cellstate
Ube2m,5.238196379343624,0.0,-0.0343847914862459,0.6468915600556344,-0.2237413875261117,0.0041931378629714,0.2141508335305232,0.0319999883027108,0.0301322581968405,0.6625936848639793,0.0710536595358631,0.4055318380279483,0.046814077326681,0.6042180866990237,-0.0548371985336324,0.6270911803101548,0.9661996476999544,0.7995218739652477,1.0305908290249752,43.11242367054911,9.80668699192756e-09,13.772088193229138,0.0010219485850722,10.215928605299268,0.0369433079234382,23.901505766976697,8.358897209520709e-05,0.283175961310917,0.8679788068811032,0.2364048273411754,0.626814882314322,0.7413216085733438,0.6902780412063276,2.897959113631474e-07,0.0087926482245433,0.1514696309803812,0.00100723542202,0.942747734024059,0.81965355704346,0.8545358148579044,True,Shared,"Organ, Organ and IL-17 interaction, IL-17",3,CEP-1
Trim30a,0.8729276402791262,5.892599932501651e-17,-0.1495490200923511,0.2592856731216066,0.2925479225317638,0.0340257762849569,-0.2114132631738636,0.2306583055062817,0.0693028921175523,0.5698851133925495,-0.4099007872524752,0.006588949260604,-0.7427126467207315,3.219591320019415e-06,0.6490711423961878,0.0011302387241725,0.8610962259685699,1.3398369434038813,1.071760787884246,75.0944362295395,1.90302022174966e-15,23.60609522131017,7.481721759943074e-06,86.72787942690229,6.520942568926954e-18,36.71538262154536,2.061624294224183e-07,22.280093400973783,1.4519083063085704e-05,10.606868200087774,0.0011266836133563,10.756424302058804,0.0046160673883077,1.4033480541597416e-13,0.000119438421477,6.145547766986023e-16,4.626618516492622e-06,0.0002153948329539,0.0095424081604491,0.0306372488573925,True,Shared,"Organ, Organ and IL-17 interaction, Epo, IL-17, IL-17 and Epo dual interaction, Organ, IL-17, Epo triple interaction",6,CEP-1
Copb1,4.154940764109285,6.91462732626059e-289,-0.2362133837788438,0.1041470030329587,-0.0140960864225368,0.9257812870340004,0.226395007821207,0.2417211386155345,-0.0871553203393185,0.5145719623538967,0.1469188598871816,0.3744563345416527,-0.131690690789186,0.4514594133866305,0.1406990030650832,0.5197688941920822,0.7896121655272608,0.986002798229538,0.9165347280921866,22.53757843638596,0.0001566133322143,14.357212502702168,0.0007627301558039,5.190730997343053,0.2682811331364541,24.07307757236049,7.722535706894073e-05,0.5726041369707673,0.7510357174575285,0.4150093351854593,0.5194378525861707,4.846922940814693,0.0886143500173569,0.0017447625860428,0.0068471792471561,0.5379654563826913,0.0009406156390697,0.8862047194924496,0.7523611415914288,0.2767633325466168,True,Shared,"Organ, Organ and IL-17 interaction, IL-17",3,CEP-1
Mif,6.38433303832996,0.0,-0.0164229346103433,0.7347859337605054,-0.159327013492495,0.0015940849849306,0.2287025102970543,0.0003912453317124,0.0272404521485062,0.5413567400848593,-0.0007563375574893,0.9890620707856752,0.067922441657247,0.2442373031503243,-0.168616117462544,0.0207232547418253,0.983711186555482,0.8527174632545157,1.027614865261134,29.39527151360562,6.497288353257836e-06,15.701390846497816,0.0003894810198955,13.872181582509256,0.00771437366201,25.971273086566725,3.206948184081368e-05,6.665156100518288,0.0357009474883382,5.355715539245466,0.0206544571770019,12.638768697995149,0.0018010519844373,0.0001053536169716,0.0038344348808672,0.0463603151537145,0.0004346385242934,0.1477992583519078,0.0989508626562197,0.0141427285286576,True,Shared,"Organ, Organ and IL-17 interaction, IL-17",3,CEP-1
Usp15,5.5726715628305605,0.0,0.0477321373569454,0.4342970307067737,0.1008142813047636,0.1126805026170631,-0.1181022079775486,0.1459274306458577,0.0624396857500435,0.2662671619147193,0.0235072645425638,0.7351008271108586,-0.0187865284379597,0.798138770266818,-0.0290183744914417,0.7519311450323554,1.0488896593355643,1.1060712045862977,1.0644302566691617,14.830995957787309,0.0050648894110205,13.93973946326696,0.0009397753208584,7.579566307631467,0.1082515044775865,16.52434120119142,0.0023905491410658,0.8203590099219582,0.6635311323155046,0.1000771737381001,0.7517370422016907,0.1231130636206216,0.940299787387658,0.0330087804290496,0.0082051898677122,0.315218499228991,0.0178607021684344,0.8406679425415832,0.8864949902664119,0.9740187366468064,True,Unique,Organ and IL-17 interaction,1,CEP-1
Zglp1,0.2762060403823971,1.465840933808212e-06,-0.1497268573182593,0.0399369388419422,-0.1793412876129167,0.0180914595908789,0.2706493013104715,0.0052502431600052,-0.2324815542015985,0.0005258484154651,0.2215261028634429,0.0075653050613754,0.3295892615566816,0.0001708976758418,-0.3751890628650083,0.0006183727714506,0.8609431046202451,0.8358205954985972,0.79256436869451,12.11802315107525,0.0164948587539658,11.984580538075534,0.0024979365472118,16.673965648074955,0.0022361499547497,22.6272801887244,0.0001502916984915,14.609987499046838,0.0006721737128893,11.72494646760606,0.0006166782269685,11.739925102614508,0.0028229790489109,0.0833346601970766,0.0185119319444069,0.0169212103685501,0.001683041780921,0.0061449768381707,0.0057031442948002,0.0204824701073902,True,Shared,"IL-17, IL-17 and Epo dual interaction, Organ, IL-17, Epo triple interaction",3,CEP-1
Cox5a,6.385490932464475,0.0,0.0436706552349122,0.32172408176788,-0.0502919125555992,0.2730001836620309,0.053200349559862,0.3642241574248305,0.1655307192440935,4.453443943280158e-05,-0.0183111838602348,0.7150381585306085,-0.1145606995293598,0.0307366055236306,0.0634500653119744,0.3383506114269845,1.0446382520875903,0.9509517892130316,1.180019211460882,61.04951571261336,1.7454919931917854e-12,15.087254894517171,0.0005294734968925,56.56234859537926,1.5283772006276786e-11,48.89017268870339,6.155138362012441e-10,6.327051348967871,0.0422764251021604,0.918078453234557,0.3379800140150446,1.2209711979512576,0.5430870825014986,9.20410248693216e-11,0.0049970042218002,7.05220398679036e-10,2.2346173368125193e-08,0.1669289020748444,0.6100607860922967,0.7672159311341225,True,Shared,"Organ, Organ and IL-17 interaction, Epo, IL-17",4,CEP-1
Pkm,0.1395278358459416,0.2127031101726503,0.0371380184126741,0.7940737864178825,0.0401478266716091,0.7863482684633545,0.079512837912832,0.6744438291931596,0.2712714104081137,0.0382274586660066,0.0392539846347252,0.8084455420827679,-0.0257518891506331,0.8804255876349217,0.5246665385220252,0.0141952513932235,1.0378362514657409,1.040964645157748,1.3116310123875876,117.38451148149396,1.9328368293726925e-24,36.80830986328874,1.0166631188689204e-08,107.56622277287896,2.4040206812982936e-22,147.6400459207798,6.522126403150554e-31,15.138130012226611,0.0005161748433822,6.019808890392596,0.0141461784869825,16.318450943766948,0.0002860838890253,2.948663385509878e-22,2.9982758842293365e-07,3.278197810603913e-20,1.456084604035078e-28,0.0048967398958867,0.0742355032296307,0.0029381577758284,True,Shared,"Organ, Organ and IL-17 interaction, Epo, IL-17, IL-17 and Epo dual interaction, Organ and Epo interaction",6,CEP-1
Vps13c,4.655743161837236,0.0,0.2002145807599718,0.0546918573147336,-0.1211054448286029,0.264271680350131,-0.0403925386774896,0.7707846534418565,-0.1199870349531168,0.2107357696309469,0.0887564048732279,0.4542055651465648,0.5732950950959517,4.821800959591589e-06,-0.2428343775863684,0.1212213112816507,1.2216648758139443,0.8859405368194306,0.8869319357567438,32.76163065270339,1.3365106994076534e-06,15.124643325159925,0.000519667350026,55.613155649394685,2.416842547899409e-11,76.6654795927243,8.852314385376092e-16,33.209622255939394,6.146418878151898e-08,2.4047938272324245,0.1209640602056416,2.82675707504859,0.2433198277307997,2.541383250727713e-05,0.0049203104525929,1.091110537947164e-09,6.766476257807256e-14,1.5461484547936414e-06,0.3382531499094406,0.5098020321958017,True,Shared,"Organ, Organ and IL-17 interaction, Epo, IL-17, IL-17 and Epo dual interaction",5,CEP-1
Senp6,5.0426453606287245,0.0,0.0194494997608155,0.8220033215612009,0.1262227578958699,0.1607820053434274,-0.0166847770559443,0.88466457386686,-0.1836178781506108,0.0209688486153913,0.1474121966053836,0.1340617373781205,0.1556952117529216,0.1344558004250148,-0.2446246978231321,0.0598828916546243,1.019639873502962,1.1345348667363977,0.8322537654207702,18.755181086955417,0.0008779316474969,18.614074121764133,9.078313196891818e-05,11.640998490785933,0.0202304461719555,33.9088255071656,7.779708098016879e-07,3.545331167162658,0.1698795566062593,3.545114910506527,0.0597210304519415,3.558025867845572,0.1688046864421513,0.0077297463930813,0.0010839354972587,0.0973782213786756,1.5526974240759935e-05,0.4162577462799605,0.2123424082012296,0.4149338151211335,True,Shared,"Organ, Organ and IL-17 interaction, IL-17",3,CEP-1
Npm1,8.496372769673702,0.0,0.0425657350769401,0.0743781519393093,-0.0964918526012326,0.0001021916733357,0.078453920451855,0.013440686008632,0.1437388271029706,5.785954915657184e-11,0.0147283097803252,0.5874742213765566,0.0385793770835141,0.1789271134712481,-0.0294145089390123,0.4122420345615875,1.0434846476628266,0.9080172955486072,1.154582523481191,155.2471357283091,1.527796668819339e-32,14.714556760389314,0.0006379323082343,360.7504623243197,8.367783077148586e-77,33.15091928523708,1.1124385592667774e-06,1.9907600365287976,0.3695829695755732,0.6733745382837242,0.411877557617497,0.6876510188445195,0.7090526402607367,3.6680644809060246e-30,0.0058737418754024,7.756299384688095e-74,2.1527626421624817e-05,0.6378526977564991,0.6728962989526672,0.8640240575170647,True,Shared,"Organ, Organ and IL-17 interaction, Epo, IL-17",4,CEP-1
Gnb2l1,7.881106926600196,0.0,0.0186726706666284,0.4171964149326544,0.2102344258627619,1.7203925265488805e-18,-0.1020771015705498,0.0008573964825537,0.1776812283935862,4.8131089140002164e-17,-0.1008663695420964,0.0001176837985777,-0.2616600002411015,3.43070469174499e-21,0.1478160598168531,1.946882052882069e-05,1.018848095161675,1.2339672999016564,1.1944445055476058,73.28948589184847,4.582417805173285e-15,19.1463299979622,6.957084312725231e-05,123.12040851681913,1.1509094174862758e-25,122.03705083602097,1.9611578611770343e-25,118.1154382581202,2.2467692350230004e-26,18.23642988632241,1.951110456340045e-05,19.13037378294257,7.012810679215933e-05,3.2234073834718935e-13,0.000858665789597,1.928550203987815e-23,3.219948580726697e-23,3.9836360961992556e-24,0.000279870647182,0.0008643781982948,True,Shared,"Organ, Organ and IL-17 interaction, Epo, IL-17, IL-17 and Epo dual interaction, Organ, IL-17, Epo triple interaction, Organ and Epo interaction",7,CEP-1
Luc7l3,5.297346243858291,0.0,0.1729644617487125,0.0186576023072376,0.0980735266209535,0.2001179368764154,-0.0830740541739258,0.39576951157057,-0.1766774198886384,0.0090088567110045,0.0938177580458636,0.2622224993655233,0.1582788985681195,0.0736072870091501,-0.1268970931377213,0.2511090112351992,1.1888238556123831,1.1030438852166062,0.8380500792126835,54.90498983629732,3.4013654581941165e-11,17.319214723880577,0.0001734523975479,11.1041239515107,0.0254183946005352,38.14059168733911,1.0481646796028885e-07,3.428961921692462,0.1800571531758758,1.3190918427389988,0.2507551015595664,1.468639288792474,0.4798318042037569,1.4995291294833264e-09,0.0019022613022682,0.1153301184344378,2.5115822969005468e-06,0.4306305165461448,0.5180995051348269,0.7254391148225149,True,Shared,"Organ, Organ and IL-17 interaction, IL-17",3,CEP-1
Atp5h,6.542494837442905,0.0,0.0522959319620218,0.2395098421768625,0.0901674540838642,0.0514079699107205,-0.0682368522020226,0.2486745297273817,0.038929650680557,0.3412409368036748,-0.108949332221325,0.0313021869326639,-0.1697108891424468,0.0015117633838478,0.1802976942489274,0.0070029295276788,1.053687516193216,1.0943575229991318,1.0396973390771218,14.973298680371954,0.004756919056495,14.265393624804346,0.0007985629066365,25.694874032013104,3.645846635038567e-05,17.14456098935989,0.0018118460770709,10.139962770775128,0.0062825370867056,7.278676026128778,0.0069777946934631,7.308219556134645,0.0258845302060334,0.0314069887070564,0.0071212181516719,0.0004861150974944,0.014208187265547,0.0393542637509148,0.0428912089329492,0.1168658051296141,True,Shared,"Organ and IL-17 interaction, Epo",2,CEP-1
BC017643,1.1819351545969736,1.0781347954644106e-18,-0.1715454504008023,0.3133764806205926,-0.0524889628092486,0.7669896143238254,0.1930256830975946,0.3938486412319877,0.0149526661435114,0.9239044980917214,-0.0529446428760472,0.784536744403304,-0.3616895789200334,0.0772874081580861,0.2809703825550866,0.2721661053274925,0.8423619814602831,0.9488647937997328,1.0150650165367583,17.896420562883577,0.0012929645225456,16.52329916329836,0.0002582326638243,8.366801615728036,0.0790290762528105,18.32848362483492,0.0010643766501795,3.40200595432907,0.1825003885055112,1.207613044054597,0.2718053681548092,1.9363363979719,0.3797780791911399,0.0107361868902408,0.0026929084696476,0.2567121575107375,0.009091462610836,0.4342620835539572,0.5418865149434308,0.6466531565255637,True,Shared,"Organ and IL-17 interaction, IL-17",2,CEP-1
Prelid1,4.974411400159156,0.0,0.0258716066027073,0.7383475367747527,-0.0701107879478956,0.384543411164484,-0.0160898281165545,0.8759157970100304,0.2682931959289218,0.0001663650164723,0.0160961169364461,0.8550979017511,-0.2016143869066279,0.0305007268124325,0.2511337744823019,0.0310604655283281,1.026209181531471,0.9322905276298856,1.3077305050718668,66.02759041366517,1.562953320691559e-13,18.768235333067423,8.404840571907814e-05,95.6236914818728,8.396619152108407e-20,38.05959556406924,1.089282173413211e-07,5.189026247435322,0.0746822282298537,4.654988568996487,0.030963438699064,12.360242880553416,0.0020701764365751,9.215006667816488e-12,0.0010126049038484,9.372854125784182e-18,2.6049923485476557e-06,0.2468852659738836,0.1332095485351249,0.0158719306796238,True,Shared,"Organ, Organ and IL-17 interaction, Epo, IL-17",4,CEP-1
Gkap1,2.4284422318140773,1.771738733901074e-52,0.331702476772433,0.1012745141957179,-0.2711487547556303,0.1981815147202071,0.5059911018284438,0.0602579670572507,-0.8589664317965205,3.978326432145363e-06,0.0210021358389862,0.9273562419400578,0.3727185221340057,0.1259258199840512,-1.0898212405987522,0.0003430546769805,1.3933382363480296,0.762503062011665,0.4235996752930879,41.75380214199322,1.8761297429094282e-08,20.456744174796768,3.613053925895544e-05,225.9382598983102,9.883652566084192e-48,48.74175590182495,6.609942519996885e-10,17.76560332398367,0.0001387548762249,12.823493354462698,0.000342294029423,28.829508615915984,5.492268318733878e-07,5.275858398004174e-07,0.0004822695950265,4.7615146477411005e-45,2.3878947257612823e-08,0.0015701751385137,0.00342982551896,1.1325889388226577e-05,True,Shared,"Organ, Organ and IL-17 interaction, Epo, IL-17, IL-17 and Epo dual interaction, Organ, IL-17, Epo triple interaction, Organ and Epo interaction",7,CEP-1
Map3k1,1.5872943846384604,6.299047669584633e-26,-0.0456454993727186,0.8116560865211002,0.2701107366880229,0.1755718638649467,-0.0956129748078565,0.7075304601674253,-0.5733675218424998,0.0011399485212598,0.4566900887968723,0.0361755310669169,0.2306080637226572,0.3170375419499848,-0.4359683871726362,0.1301474887293059,0.9553805851828766,1.31010951989004,0.5636242224225784,18.38001355843153,0.0010399327132706,15.818746005807045,0.0003672847949156,24.46268215696909,6.450597266331418e-05,22.0095465217928,0.0001995453720925,2.4171878522611223,0.2986168617451686,2.293941062733211,0.1298797634050488,4.406118695289479,0.1104646909894418,0.0089180410814698,0.0036443311215842,0.0008025108495101,0.0021509226949804,0.570458544688862,0.3532508631495268,0.3191231056337095,True,Shared,"Organ, Organ and IL-17 interaction, Epo, IL-17",4,CEP-1
Rnaseh1,1.469699713389057,7.915211089530379e-22,0.4527883086569376,0.0199268823613203,0.9326443107922991,4.112810880184365e-06,-0.8092540056317303,0.0017659292691268,0.036405368570213,0.8388006941805305,-0.4841888679276224,0.0287257376295289,-0.929567723322527,7.135369098085892e-05,1.0818212452533325,0.0002169428409263,1.5726912261551185,2.541220076530192,1.0370761593742794,17.70344205215588,0.0014101279095739,13.7784295601341,0.0010187134411233,53.04098076867013,8.355136259937745e-11,37.49229177402231,1.4260495818801601e-07,16.526770787091664,0.0002577848093024,13.68157279832667,0.0002165691464025,14.556370518173935,0.0006904373924607,0.0115270636787643,0.0087699658068582,3.4605292019596223e-09,3.3235306407491564e-06,0.0026890040214799,0.0023070568640699,0.0062903989491056,True,Shared,"Organ and IL-17 interaction, Epo, IL-17, IL-17 and Epo dual interaction, Organ, IL-17, Epo triple interaction, Organ and Epo interaction",6,CEP-1
Calm1,6.099458382924278,0.0,0.118472643393627,0.0198138498747046,-0.1776932295162605,0.0007887154751431,0.2008593962135882,0.0029876109841802,0.1751566880062053,0.000181048204421,0.00733011587627,0.8992035405044589,-0.0451301727738411,0.4607377437421327,-0.0951827588057664,0.2132109073750854,1.125776076267743,0.8371992121064542,1.1914328852309235,180.0248956427704,7.365316325308767e-38,17.604525347122944,0.0001503924009141,55.25907175654629,2.867208913604426e-11,105.07166219121882,8.177546118451241e-22,9.909128167209929,0.0070511533231255,1.5517682326053546,0.2128745916017193,3.109680101474624,0.2112231649286661,2.2950639087378085e-35,0.0016839119788599,1.2771113571563946e-09,1.0841360686172848e-19,0.0432332583431727,0.4737037019241832,0.4717238016565694,True,Shared,"Organ, Organ and IL-17 interaction, Epo, IL-17",4,CEP-1
Hsp90aa1,7.461396967569995,0.0,0.0963472657646518,0.0016943374970202,0.0916772492727917,0.0041143602170402,0.046841438550299,0.2513276556702897,0.1427534186246941,4.291283141246226e-07,0.0576280899098494,0.0989678600549381,0.0020352979484361,0.9560474075856414,0.0567689962940902,0.2186915764475652,1.1011413863119182,1.096011026634145,1.1534453484566574,461.0828406186161,1.7448656879792863e-98,24.494384093823783,4.798572659325957e-06,341.46635051208204,1.2200519077434576e-72,374.2863741407227,9.982401328411331e-80,4.520355327866582,0.1043319470839891,1.515167507986007,0.2183522606366816,17.099679636124847,0.0001935761044702,2.281629995243914e-95,8.059290828542703e-05,1.0895212322967092e-69,9.878125703724007e-77,0.3080281021963773,0.4799495785493276,0.0020941050970669,True,Shared,"Organ, Organ and IL-17 interaction, Epo, IL-17, Organ and Epo interaction",5,CEP-1
Tigd5,0.1440490818023732,0.0313652570440215,0.0211728584961779,0.8033869484647416,0.0549553000926991,0.5347755296519809,0.0582609159813772,0.6066029813710412,-0.0387507917595429,0.6204028213486361,0.1127100127368853,0.2441914230038245,0.1045842840930152,0.3067377019223311,-0.3012577091392421,0.0184866847551127,1.0213985938036054,1.0564933884634702,0.9619904152154748,17.984192967720446,0.0012429072899283,16.884338351628685,0.0002155820074464,8.640784032562806,0.0707328603480947,20.195543813235417,0.0004569084352803,7.625024943667086,0.0220926021280879,5.555333863263513,0.0184244586529502,6.450295011101844,0.0397499178102372,0.0103945148606195,0.0022982127906943,0.2381800404419675,0.0044017937100743,0.1040905273474132,0.0906516047691722,0.1597216435189991,True,Shared,"Organ and IL-17 interaction, IL-17",2,CEP-1
Nhp2l1,5.898603436152047,0.0,0.0986630381651911,0.0635628735481194,-0.0069331733384829,0.9003410177435119,0.0031344801257826,0.9646640770651936,0.1109412441937721,0.0233600799697242,-0.0595296855117855,0.3253089072150519,-0.1789308687938408,0.0051683119276013,0.1424200144391097,0.074928210034475,1.1036943340254457,0.9930908056589364,1.1173292553445535,71.13935266576664,1.3043885025524876e-14,15.252991809671585,0.000487365645329,10.163814473655291,0.0377568297254231,38.01436306701362,1.1129402679333642e-07,8.405427136742219,0.0149549404572214,3.175758603072609,0.074738498111764,3.4864755949756727,0.1749530201320393,8.722964098302377e-13,0.0046621881207092,0.1538318238637714,2.6572310727080685e-06,0.0774035499618997,0.2470266757494986,0.4233834083330385,True,Shared,"Organ, Organ and IL-17 interaction, IL-17",3,CEP-1
Naa60,0.6879350694020181,1.9136527642499223e-08,0.3143528910413189,0.0432998416385782,0.3675720552603816,0.0232209094530275,-0.5111302963723264,0.0135219129324573,0.1575325592495351,0.271007942890671,-0.4037054585696443,0.0225825556010416,-0.6005550427033806,0.0013335951226412,0.8232558099606279,0.0004325424055708,1.3693728907173317,1.4442238587066518,1.1706188718331698,17.735357692014077,0.0013900519021467,14.297948576720955,0.0007856695385473,20.335629709094064,0.0004286889814736,14.592264542006887,0.0056260771479566,12.818808982799965,0.0016460044200546,12.390655292438169,0.0004314878010058,12.73376038157221,0.0017175091767672,0.011392285751903,0.0070229764769543,0.0041688722505142,0.0359525919638209,0.0131269838452777,0.0041940881021857,0.0136038988087763,True,Shared,"Organ and IL-17 interaction, Epo, Organ, IL-17, Epo triple interaction",3,CEP-1
Ranbp1,6.532205622990802,0.0,0.0374783196475275,0.3849845373648919,-0.1589940913517295,0.0003998057230771,0.1766623069210183,0.0020840397479121,0.0009188763416966,0.9815293832946378,0.1208545950185456,0.0138310993424902,0.0597419181522886,0.249753652212019,-0.1126191319029477,0.0825625489545491,1.0381894885237848,0.8530013990394826,1.0009192986378983,209.7106172243384,3.066413470801098e-44,13.963331492995168,0.0009287548438476,28.001814673115405,1.2462372565298972e-05,32.500152721028826,1.5117240698439375e-06,3.1754207270469124,0.2043930621949396,3.017704745768242,0.0823599550370293,6.103438849092527,0.0472775642604056,1.3054898792229768e-41,0.0081273818057397,0.0001889687538712,2.8384363708323595e-05,0.4633200459803382,0.2637874481693805,0.180849093564056,True,Shared,"Organ, Organ and IL-17 interaction, Epo, IL-17",4,CEP-1
Gp5,0.3806495555241861,2.723695057183091e-07,-0.1977468901123527,0.0355537041376838,0.1756264297167458,0.0729294965265528,-0.1581200427252314,0.206469636244201,0.1390549274334217,0.1081343414087996,-0.1668287073429105,0.1191744396195023,-0.3859611797235044,0.0006501209796661,0.407337257841879,0.003984374357288,0.8205775231397447,1.1919926824221778,1.1491872201746,81.01845206853977,1.0597692229706562e-16,15.882732726879112,0.0003557201031564,14.246782203526893,0.0065476870659392,18.339532693722504,0.0010590880071443,11.695281361366142,0.0028867017814275,8.297426314336917,0.0039701301942505,9.19954920028249,0.010054101682352,8.879144266644421e-15,0.0035478501762238,0.0407329437411891,0.0090574989355786,0.0208633937920462,0.0271473268964781,0.0571786039059953,True,Shared,"Organ, Organ and IL-17 interaction, IL-17",3,CEP-1
Nsun3,1.361882600784322,1.6490849882556469e-22,-0.3659199819799411,0.039020222011946,-0.314188497066487,0.0886944728202502,0.8992003026180438,0.0001376984069204,-0.3711327473283876,0.022882423560116,0.476572573908039,0.0181737225399621,0.4764883671753505,0.0255001534986973,-1.094061032786093,4.0644173105647335e-05,0.6935582961510819,0.730381340442877,0.6899523461487346,18.475712970277527,0.0009959990889761,16.990973620740988,0.000204388735676,29.383997612712847,6.531670330309936e-06,21.320015316898207,0.0002736001508911,19.896592061668343,4.780902968161344e-05,16.839644352723553,4.067466359243327e-05,18.131638812941677,0.0001155485920056,0.0086118816021322,0.0021926401185659,0.0001058173945304,0.0028277936837415,0.0006166834272495,0.0005346407450876,0.0013381744024662,True,Shared,"Organ, Organ and IL-17 interaction, Epo, IL-17, IL-17 and Epo dual interaction, Organ, IL-17, Epo triple interaction, Organ and Epo interaction",7,CEP-1
Gtf2h5,4.7620036013920695,0.0,-0.0700168852076404,0.457633948447427,0.0318853739898189,0.7452482716728097,0.093117392059183,0.4578029528027302,0.2389607032451178,0.0058632029520756,0.0604860833848506,0.5728785960864351,-0.358236329586082,0.0015862224804132,0.1479991392612333,0.2964598632331134,0.9323780763756132,1.0323991587259709,1.2699286315291385,31.393504681382183,2.544597405629625e-06,13.87286483212847,0.0009717301494567,35.12851703874367,4.371364831261116e-07,41.91274622999299,1.7390953657004055e-08,16.08924060890604,0.0003208232195483,1.091705742999693,0.2960935802033735,5.386543289620022,0.0676592199401484,4.551373576503189e-05,0.008443916417974,9.198331393642465e-06,4.926450148709617e-07,0.0032471212021929,0.5677860161194237,0.2312045218422346,True,Shared,"Organ, Organ and IL-17 interaction, Epo, IL-17, IL-17 and Epo dual interaction",5,CEP-1
Arhgdig,0.288291536966959,0.0192318413895346,-0.0558469408717937,0.7211849193290369,0.2491086037953735,0.1262357210462867,-0.1698877119736799,0.41450219653232,0.3592137580473563,0.0125939072513432,0.1692322885430357,0.3419778630193451,-0.2866083912211327,0.1279615336489417,0.5853754564455257,0.0128615107278677,0.945683870362404,1.2828813512881947,1.4322029137517838,62.55945675117255,8.40071870297991e-13,15.01821588393068,0.0005480697807623,107.57560574272792,2.392973580035831e-22,48.54515993387759,7.264438278900898e-10,6.80373247677926,0.0333110455635774,6.194238627158484,0.0128166850198002,24.94847348383701,3.823911363982962e-06,4.625258860624887e-11,0.0051446616889996,3.2692215736060414e-20,2.5961592086338512e-08,0.1404461039546342,0.0688264462388556,6.57154558672566e-05,True,Shared,"Organ, Organ and IL-17 interaction, Epo, IL-17, Organ and Epo interaction",5,CEP-1
Ppm1b,3.511802816391022,3.4447474487520544e-125,-0.1987083274809927,0.28927768053411,-0.2550199234484945,0.1914144585767903,0.6080133011522937,0.0148013439228601,-0.8662393008001632,5.132103982449545e-07,0.9716877041981656,5.277355061058975e-06,0.7456437628738666,0.0009499630881104,-0.9483010640753872,0.0007706885595109,0.8197889683788817,0.7749010591059444,0.4205300663071915,91.34095443120532,6.832914729565763e-19,12.648666114007938,0.0017921611213492,27.311391553830617,1.7195433101105314e-05,30.685839817437227,3.5480048084294887e-06,12.362945541499355,0.0020673808333892,11.315926887178648,0.00076845092301,20.740012450631184,3.135909487460295e-05,6.978435800584551e-17,0.0140915475607261,0.0002497723232917,6.140622739467411e-05,0.0158538167647498,0.0068926207421918,0.0004262729609026,True,Shared,"Organ, Epo, IL-17, Organ, IL-17, Epo triple interaction, Organ and Epo interaction",5,CEP-1
